method,w,clf,acc,f1,ARI,silhouette
combo+r-slic,0.5,RandomForest,0.32300000000000006,0.3126749574804471,0.066651542622688,0.061810585201172843
combo+r-slic,0.5,SVM,0.347,0.33817465919878537,0.066651542622688,0.061810585201172843
gnat+r-slic,0.5,LogReg,0.349,0.3333290800680519,0.06454255578562985,0.06037217933524714
gnat+r-slic,0.5,RandomForest,0.341,0.3276025333103732,0.06454255578562985,0.06037217933524714
gnat+r-slic,0.5,SVM,0.35,0.3421295373657576,0.06454255578562985,0.06037217933524714
gspec+r-slic,0.5,LogReg,0.355,0.339878718772046,0.06685887106937399,0.06001719692863302
gspec+r-slic,0.5,RandomForest,0.316,0.3022938846451416,0.06685887106937399,0.06001719692863302
gspec+r-slic,0.5,SVM,0.346,0.33784609435215585,0.06685887106937399,0.06001719692863302
combo+r-slic,0.75,LogReg,0.326,0.31604461386431837,0.039130051282885735,0.06205898729042866
combo+r-slic,0.75,RandomForest,0.322,0.3117944924576511,0.039130051282885735,0.06205898729042866
combo+r-slic,0.75,SVM,0.31700000000000006,0.3131039236828635,0.039130051282885735,0.06205898729042866
gnat+r-slic,0.75,LogReg,0.32599999999999996,0.3163612843704411,0.04311591489595308,0.053546832598040994
gnat+r-slic,0.75,RandomForest,0.341,0.3276025333103732,0.04311591489595308,0.053546832598040994
gnat+r-slic,0.75,SVM,0.32599999999999996,0.31921629119544065,0.04311591489595308,0.053546832598040994
gspec+r-slic,0.75,LogReg,0.319,0.30958949848758854,0.05492624036102454,0.04732907453607747
gspec+r-slic,0.75,RandomForest,0.316,0.3022938846451416,0.05492624036102454,0.04732907453607747
gspec+r-slic,0.75,SVM,0.32,0.31261523552942594,0.05492624036102454,0.04732907453607747
combo+r-slic,1.0,LogReg,0.257,0.25002494668701897,0.03621074720348653,0.06417365633566427
combo+r-slic,1.0,RandomForest,0.233,0.22913035168100962,0.03621074720348653,0.06417365633566427
combo+r-slic,1.0,SVM,0.259,0.2556561601280753,0.03621074720348653,0.06417365633566427
gnat+r-slic,1.0,LogReg,0.257,0.24883686802776284,0.03791823998819772,0.05557537606584761
